Grid Pos (microns),Ec (eV),Efn (eV),Ev (eV),Efp (eV)
0.0000e+00,-5.6174e+00,-7.1384e+00,-7.1624e+00,-7.1384e+00
1.0038e-03,-5.6174e+00,-6.2878e+00,-7.1624e+00,-7.1384e+00
2.0077e-03,-5.6174e+00,-6.2700e+00,-7.1624e+00,-7.1384e+00
3.0115e-03,-5.6174e+00,-6.2595e+00,-7.1624e+00,-7.1384e+00
4.0154e-03,-5.6174e+00,-6.2521e+00,-7.1624e+00,-7.1384e+00
5.0192e-03,-5.6174e+00,-6.2464e+00,-7.1624e+00,-7.1384e+00
6.0231e-03,-5.6174e+00,-6.2417e+00,-7.1624e+00,-7.1384e+00
7.0269e-03,-5.6174e+00,-6.2378e+00,-7.1624e+00,-7.1384e+00
8.0308e-03,-5.6174e+00,-6.2344e+00,-7.1624e+00,-7.1384e+00
9.0346e-03,-5.6174e+00,-6.2314e+00,-7.1624e+00,-7.1384e+00
1.0038e-02,-5.6174e+00,-6.2287e+00,-7.1624e+00,-7.1384e+00
1.1042e-02,-5.6174e+00,-6.2262e+00,-7.1624e+00,-7.1384e+00
1.2046e-02,-5.6174e+00,-6.2240e+00,-7.1624e+00,-7.1384e+00
1.3050e-02,-5.6174e+00,-6.2220e+00,-7.1624e+00,-7.1384e+00
1.4054e-02,-5.6174e+00,-6.2201e+00,-7.1624e+00,-7.1384e+00
1.5058e-02,-5.6174e+00,-6.2183e+00,-7.1624e+00,-7.1384e+00
1.6062e-02,-5.6174e+00,-6.2167e+00,-7.1624e+00,-7.1384e+00
1.7065e-02,-5.6174e+00,-6.2152e+00,-7.1624e+00,-7.1384e+00
1.8069e-02,-5.6174e+00,-6.2137e+00,-7.1624e+00,-7.1384e+00
1.9073e-02,-5.6174e+00,-6.2123e+00,-7.1624e+00,-7.1384e+00
2.0077e-02,-5.6174e+00,-6.2110e+00,-7.1624e+00,-7.1384e+00
2.1081e-02,-5.6174e+00,-6.2098e+00,-7.1624e+00,-7.1384e+00
2.2085e-02,-5.6174e+00,-6.2086e+00,-7.1624e+00,-7.1384e+00
2.3088e-02,-5.6174e+00,-6.2075e+00,-7.1624e+00,-7.1384e+00
2.4092e-02,-5.6174e+00,-6.2064e+00,-7.1624e+00,-7.1384e+00
2.5096e-02,-5.6174e+00,-6.2054e+00,-7.1624e+00,-7.1384e+00
2.6100e-02,-5.6174e+00,-6.2044e+00,-7.1624e+00,-7.1384e+00
2.7104e-02,-5.6174e+00,-6.2034e+00,-7.1624e+00,-7.1384e+00
2.8108e-02,-5.6174e+00,-6.2025e+00,-7.1624e+00,-7.1384e+00
2.9112e-02,-5.6174e+00,-6.2016e+00,-7.1624e+00,-7.1384e+00
3.0115e-02,-5.6174e+00,-6.2007e+00,-7.1624e+00,-7.1384e+00
3.1119e-02,-5.6174e+00,-6.1999e+00,-7.1624e+00,-7.1384e+00
3.2123e-02,-5.6174e+00,-6.1991e+00,-7.1624e+00,-7.1384e+00
3.3127e-02,-5.6174e+00,-6.1983e+00,-7.1624e+00,-7.1384e+00
3.4131e-02,-5.6174e+00,-6.1975e+00,-7.1624e+00,-7.1384e+00
3.5135e-02,-5.6174e+00,-6.1968e+00,-7.1624e+00,-7.1384e+00
3.6138e-02,-5.6174e+00,-6.1961e+00,-7.1624e+00,-7.1384e+00
3.7142e-02,-5.6174e+00,-6.1954e+00,-7.1624e+00,-7.1384e+00
3.8146e-02,-5.6174e+00,-6.1947e+00,-7.1624e+00,-7.1384e+00
3.9150e-02,-5.6174e+00,-6.1941e+00,-7.1623e+00,-7.1384e+00
4.0154e-02,-5.6174e+00,-6.1934e+00,-7.1623e+00,-7.1384e+00
4.1158e-02,-5.6173e+00,-6.1928e+00,-7.1623e+00,-7.1384e+00
4.2162e-02,-5.6173e+00,-6.1922e+00,-7.1622e+00,-7.1384e+00
4.3165e-02,-5.6172e+00,-6.1916e+00,-7.1622e+00,-7.1384e+00
4.4169e-02,-5.6171e+00,-6.1910e+00,-7.1620e+00,-7.1384e+00
4.5173e-02,-5.6168e+00,-6.1904e+00,-7.1618e+00,-7.1384e+00
4.6177e-02,-5.6164e+00,-6.1898e+00,-7.1614e+00,-7.1384e+00
4.7181e-02,-5.6158e+00,-6.1892e+00,-7.1607e+00,-7.1384e+00
4.8185e-02,-5.6146e+00,-6.1887e+00,-7.1596e+00,-7.1384e+00
4.9188e-02,-5.6127e+00,-6.1881e+00,-7.1577e+00,-7.1384e+00
5.0192e-02,-5.6094e+00,-6.1874e+00,-7.1544e+00,-7.1384e+00
5.1196e-02,-5.6035e+00,-6.1867e+00,-7.1485e+00,-7.1384e+00
5.2200e-02,-5.5926e+00,-6.1857e+00,-7.1375e+00,-7.1384e+00
5.3200e-02,-5.5182e+00,-6.0706e+00,-7.1497e+00,-7.1384e+00
5.4200e-02,-5.4385e+00,-5.9945e+00,-7.1567e+00,-7.1384e+00
5.5200e-02,-5.3562e+00,-5.9155e+00,-7.1611e+00,-7.1383e+00
5.6200e-02,-5.2725e+00,-5.8343e+00,-7.1639e+00,-7.1383e+00
5.7200e-02,-5.1879e+00,-5.7518e+00,-7.1660e+00,-7.1383e+00
5.8200e-02,-5.1657e+00,-5.7666e+00,-7.1676e+00,-7.1383e+00
5.9200e-02,-5.1477e+00,-5.7642e+00,-7.1693e+00,-7.1383e+00
6.0200e-02,-5.1287e+00,-5.7264e+00,-7.1712e+00,-7.1383e+00
6.1200e-02,-5.1088e+00,-5.7245e+00,-7.1737e+00,-7.1382e+00
6.2200e-02,-5.0888e+00,-5.7208e+00,-7.1774e+00,-7.1382e+00
6.3200e-02,-5.0695e+00,-5.7144e+00,-7.1831e+00,-7.1382e+00
6.4200e-02,-5.0520e+00,-5.7046e+00,-7.1921e+00,-7.1382e+00
6.5200e-02,-5.0378e+00,-5.6920e+00,-7.2058e+00,-7.1381e+00
6.6204e-02,-5.0234e+00,-5.6784e+00,-7.1914e+00,-7.1381e+00
6.7208e-02,-5.0143e+00,-5.6660e+00,-7.1823e+00,-7.1381e+00
6.8212e-02,-5.0087e+00,-5.6556e+00,-7.1767e+00,-7.1381e+00
6.9215e-02,-5.0055e+00,-5.6474e+00,-7.1735e+00,-7.1381e+00
7.0219e-02,-5.0036e+00,-5.6407e+00,-7.1716e+00,-7.1381e+00
7.1223e-02,-5.0025e+00,-5.6353e+00,-7.1705e+00,-7.1381e+00
7.2227e-02,-5.0019e+00,-5.6309e+00,-7.1699e+00,-7.1381e+00
7.3231e-02,-5.0016e+00,-5.6272e+00,-7.1696e+00,-7.1381e+00
7.4235e-02,-5.0014e+00,-5.6241e+00,-7.1694e+00,-7.1381e+00
7.5238e-02,-5.0013e+00,-5.6214e+00,-7.1693e+00,-7.1381e+00
7.6242e-02,-5.0012e+00,-5.6190e+00,-7.1692e+00,-7.1381e+00
7.7246e-02,-5.0012e+00,-5.6170e+00,-7.1692e+00,-7.1381e+00
7.8250e-02,-5.0012e+00,-5.6152e+00,-7.1692e+00,-7.1381e+00
7.9254e-02,-5.0012e+00,-5.6136e+00,-7.1692e+00,-7.1381e+00
8.0258e-02,-5.0012e+00,-5.6122e+00,-7.1692e+00,-7.1381e+00
8.1262e-02,-5.0012e+00,-5.6110e+00,-7.1692e+00,-7.1381e+00
8.2265e-02,-5.0012e+00,-5.6099e+00,-7.1692e+00,-7.1381e+00
8.3269e-02,-5.0011e+00,-5.6090e+00,-7.1691e+00,-7.1381e+00
8.4273e-02,-5.0011e+00,-5.6082e+00,-7.1691e+00,-7.1381e+00
8.5277e-02,-5.0011e+00,-5.6074e+00,-7.1691e+00,-7.1381e+00
8.6281e-02,-5.0011e+00,-5.6068e+00,-7.1691e+00,-7.1381e+00
8.7285e-02,-5.0011e+00,-5.6063e+00,-7.1691e+00,-7.1381e+00
8.8288e-02,-5.0011e+00,-5.6059e+00,-7.1691e+00,-7.1381e+00
8.9292e-02,-5.0011e+00,-5.6056e+00,-7.1691e+00,-7.1381e+00
9.0296e-02,-5.0011e+00,-5.6054e+00,-7.1691e+00,-7.1381e+00
9.1300e-02,-5.0011e+00,-5.6053e+00,-7.1691e+00,-7.1381e+00
9.2304e-02,-5.0011e+00,-5.6052e+00,-7.1691e+00,-7.1381e+00
9.3308e-02,-5.0011e+00,-5.6053e+00,-7.1691e+00,-7.1381e+00
9.4312e-02,-5.0011e+00,-5.6054e+00,-7.1691e+00,-7.1381e+00
9.5315e-02,-5.0011e+00,-5.6057e+00,-7.1691e+00,-7.1381e+00
9.6319e-02,-5.0011e+00,-5.6060e+00,-7.1691e+00,-7.1381e+00
9.7323e-02,-5.0011e+00,-5.6064e+00,-7.1691e+00,-7.1381e+00
9.8327e-02,-5.0011e+00,-5.6070e+00,-7.1691e+00,-7.1381e+00
9.9331e-02,-5.0011e+00,-5.6076e+00,-7.1691e+00,-7.1381e+00
1.0033e-01,-5.0011e+00,-5.6084e+00,-7.1691e+00,-7.1381e+00
1.0134e-01,-5.0011e+00,-5.6093e+00,-7.1691e+00,-7.1381e+00
1.0234e-01,-5.0011e+00,-5.6103e+00,-7.1691e+00,-7.1381e+00
1.0335e-01,-5.0011e+00,-5.6116e+00,-7.1691e+00,-7.1381e+00
1.0435e-01,-5.0012e+00,-5.6130e+00,-7.1692e+00,-7.1381e+00
1.0535e-01,-5.0012e+00,-5.6146e+00,-7.1692e+00,-7.1381e+00
1.0636e-01,-5.0012e+00,-5.6164e+00,-7.1692e+00,-7.1381e+00
1.0736e-01,-5.0013e+00,-5.6186e+00,-7.1693e+00,-7.1381e+00
1.0837e-01,-5.0014e+00,-5.6211e+00,-7.1694e+00,-7.1381e+00
1.0937e-01,-5.0016e+00,-5.6241e+00,-7.1696e+00,-7.1381e+00
1.1037e-01,-5.0019e+00,-5.6276e+00,-7.1699e+00,-7.1381e+00
1.1138e-01,-5.0025e+00,-5.6318e+00,-7.1705e+00,-7.1381e+00
1.1238e-01,-5.0035e+00,-5.6370e+00,-7.1715e+00,-7.1381e+00
1.1338e-01,-5.0054e+00,-5.6434e+00,-7.1734e+00,-7.1381e+00
1.1439e-01,-5.0087e+00,-5.6514e+00,-7.1767e+00,-7.1381e+00
1.1539e-01,-5.0142e+00,-5.6615e+00,-7.1822e+00,-7.1381e+00
1.1640e-01,-5.0233e+00,-5.6736e+00,-7.1913e+00,-7.1381e+00
1.1740e-01,-5.0377e+00,-5.6869e+00,-7.2057e+00,-7.1381e+00
1.1840e-01,-5.0518e+00,-5.6994e+00,-7.1919e+00,-7.1380e+00
1.1940e-01,-5.0693e+00,-5.7091e+00,-7.1829e+00,-7.1380e+00
1.2040e-01,-5.0886e+00,-5.7155e+00,-7.1771e+00,-7.1380e+00
1.2140e-01,-5.1085e+00,-5.7191e+00,-7.1734e+00,-7.1379e+00
1.2240e-01,-5.1283e+00,-5.7210e+00,-7.1708e+00,-7.1379e+00
1.2340e-01,-5.1474e+00,-5.7586e+00,-7.1689e+00,-7.1379e+00
1.2440e-01,-5.1653e+00,-5.7610e+00,-7.1672e+00,-7.1379e+00
1.2540e-01,-5.1875e+00,-5.7462e+00,-7.1655e+00,-7.1379e+00
1.2640e-01,-5.2720e+00,-5.8282e+00,-7.1634e+00,-7.1379e+00
1.2740e-01,-5.3557e+00,-5.9020e+00,-7.1606e+00,-7.1378e+00
1.2840e-01,-5.4380e+00,-5.9338e+00,-7.1562e+00,-7.1378e+00
1.2940e-01,-5.5176e+00,-5.9370e+00,-7.1492e+00,-7.1378e+00
1.3040e-01,-5.5920e+00,-5.9372e+00,-7.1370e+00,-7.1378e+00
1.3140e-01,-5.6029e+00,-5.9372e+00,-7.1479e+00,-7.1378e+00
1.3241e-01,-5.6088e+00,-5.9372e+00,-7.1538e+00,-7.1378e+00
1.3341e-01,-5.6122e+00,-5.9372e+00,-7.1571e+00,-7.1378e+00
1.3442e-01,-5.6141e+00,-5.9372e+00,-7.1590e+00,-7.1378e+00
1.3542e-01,-5.6152e+00,-5.9372e+00,-7.1602e+00,-7.1378e+00
1.3642e-01,-5.6159e+00,-5.9372e+00,-7.1608e+00,-7.1378e+00
1.3743e-01,-5.6163e+00,-5.9372e+00,-7.1612e+00,-7.1378e+00
1.3843e-01,-5.6165e+00,-5.9372e+00,-7.1615e+00,-7.1378e+00
1.3943e-01,-5.6166e+00,-5.9372e+00,-7.1616e+00,-7.1378e+00
1.4044e-01,-5.6167e+00,-5.9372e+00,-7.1617e+00,-7.1378e+00
1.4144e-01,-5.6168e+00,-5.9372e+00,-7.1617e+00,-7.1378e+00
1.4245e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.4345e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.4445e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.4546e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.4646e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.4747e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.4847e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.4947e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.5048e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.5148e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.5248e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.5349e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.5449e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.5550e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.5650e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.5750e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.5851e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.5951e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.6052e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.6152e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.6252e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.6353e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.6453e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.6553e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.6654e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.6754e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.6855e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.6955e-01,-5.6168e+00,-5.9372e+00,-7.1618e+00,-7.1378e+00
1.7055e-01,-5.6168e+00,-5.9372e+00,-7.1617e+00,-7.1378e+00
1.7156e-01,-5.6168e+00,-5.9372e+00,-7.1617e+00,-7.1378e+00
1.7256e-01,-5.6167e+00,-5.9372e+00,-7.1617e+00,-7.1378e+00
1.7357e-01,-5.6166e+00,-5.9372e+00,-7.1616e+00,-7.1378e+00
1.7457e-01,-5.6165e+00,-5.9372e+00,-7.1614e+00,-7.1378e+00
1.7557e-01,-5.6163e+00,-5.9372e+00,-7.1612e+00,-7.1378e+00
1.7658e-01,-5.6159e+00,-5.9372e+00,-7.1608e+00,-7.1378e+00
1.7758e-01,-5.6152e+00,-5.9372e+00,-7.1602e+00,-7.1378e+00
1.7858e-01,-5.6141e+00,-5.9372e+00,-7.1590e+00,-7.1378e+00
1.7959e-01,-5.6121e+00,-5.9372e+00,-7.1571e+00,-7.1378e+00
1.8059e-01,-5.6088e+00,-5.9372e+00,-7.1538e+00,-7.1378e+00
1.8160e-01,-5.6029e+00,-5.9372e+00,-7.1479e+00,-7.1378e+00
1.8260e-01,-5.5920e+00,-5.9372e+00,-7.1369e+00,-7.1378e+00
1.8360e-01,-5.5176e+00,-5.9370e+00,-7.1492e+00,-7.1378e+00
1.8460e-01,-5.4380e+00,-5.9343e+00,-7.1562e+00,-7.1378e+00
1.8560e-01,-5.3557e+00,-5.9046e+00,-7.1605e+00,-7.1378e+00
1.8660e-01,-5.2719e+00,-5.8316e+00,-7.1633e+00,-7.1377e+00
1.8760e-01,-5.1873e+00,-5.7495e+00,-7.1654e+00,-7.1377e+00
1.8860e-01,-5.1651e+00,-5.7643e+00,-7.1671e+00,-7.1377e+00
1.8960e-01,-5.1471e+00,-5.7619e+00,-7.1687e+00,-7.1377e+00
1.9060e-01,-5.1281e+00,-5.7240e+00,-7.1706e+00,-7.1377e+00
1.9160e-01,-5.1083e+00,-5.7221e+00,-7.1731e+00,-7.1377e+00
1.9260e-01,-5.0883e+00,-5.7185e+00,-7.1768e+00,-7.1376e+00
1.9360e-01,-5.0689e+00,-5.7121e+00,-7.1826e+00,-7.1376e+00
1.9460e-01,-5.0514e+00,-5.7022e+00,-7.1915e+00,-7.1376e+00
1.9560e-01,-5.0372e+00,-5.6896e+00,-7.2052e+00,-7.1375e+00
1.9660e-01,-5.0228e+00,-5.6760e+00,-7.1908e+00,-7.1375e+00
1.9761e-01,-5.0137e+00,-5.6635e+00,-7.1817e+00,-7.1375e+00
1.9861e-01,-5.0081e+00,-5.6531e+00,-7.1761e+00,-7.1375e+00
1.9962e-01,-5.0049e+00,-5.6448e+00,-7.1729e+00,-7.1375e+00
2.0062e-01,-5.0030e+00,-5.6381e+00,-7.1710e+00,-7.1375e+00
2.0162e-01,-5.0019e+00,-5.6326e+00,-7.1699e+00,-7.1375e+00
2.0263e-01,-5.0013e+00,-5.6282e+00,-7.1693e+00,-7.1375e+00
2.0363e-01,-5.0010e+00,-5.6244e+00,-7.1690e+00,-7.1375e+00
2.0463e-01,-5.0008e+00,-5.6212e+00,-7.1688e+00,-7.1375e+00
2.0564e-01,-5.0007e+00,-5.6185e+00,-7.1687e+00,-7.1375e+00
2.0664e-01,-5.0006e+00,-5.6161e+00,-7.1686e+00,-7.1375e+00
2.0765e-01,-5.0006e+00,-5.6140e+00,-7.1686e+00,-7.1375e+00
2.0865e-01,-5.0006e+00,-5.6122e+00,-7.1686e+00,-7.1375e+00
2.0965e-01,-5.0006e+00,-5.6106e+00,-7.1686e+00,-7.1375e+00
2.1066e-01,-5.0006e+00,-5.6092e+00,-7.1686e+00,-7.1375e+00
2.1166e-01,-5.0006e+00,-5.6079e+00,-7.1686e+00,-7.1375e+00
2.1267e-01,-5.0006e+00,-5.6068e+00,-7.1686e+00,-7.1375e+00
2.1367e-01,-5.0006e+00,-5.6058e+00,-7.1686e+00,-7.1375e+00
2.1467e-01,-5.0006e+00,-5.6049e+00,-7.1686e+00,-7.1375e+00
2.1568e-01,-5.0006e+00,-5.6042e+00,-7.1686e+00,-7.1375e+00
2.1668e-01,-5.0006e+00,-5.6035e+00,-7.1686e+00,-7.1375e+00
2.1768e-01,-5.0006e+00,-5.6030e+00,-7.1686e+00,-7.1375e+00
2.1869e-01,-5.0006e+00,-5.6026e+00,-7.1686e+00,-7.1375e+00
2.1969e-01,-5.0006e+00,-5.6022e+00,-7.1686e+00,-7.1375e+00
2.2070e-01,-5.0006e+00,-5.6020e+00,-7.1686e+00,-7.1375e+00
2.2170e-01,-5.0006e+00,-5.6018e+00,-7.1686e+00,-7.1375e+00
2.2270e-01,-5.0006e+00,-5.6017e+00,-7.1686e+00,-7.1375e+00
2.2371e-01,-5.0006e+00,-5.6017e+00,-7.1686e+00,-7.1375e+00
2.2471e-01,-5.0006e+00,-5.6018e+00,-7.1686e+00,-7.1375e+00
2.2572e-01,-5.0006e+00,-5.6020e+00,-7.1686e+00,-7.1375e+00
2.2672e-01,-5.0006e+00,-5.6023e+00,-7.1686e+00,-7.1375e+00
2.2772e-01,-5.0006e+00,-5.6027e+00,-7.1686e+00,-7.1375e+00
2.2873e-01,-5.0006e+00,-5.6032e+00,-7.1686e+00,-7.1375e+00
2.2973e-01,-5.0006e+00,-5.6038e+00,-7.1686e+00,-7.1375e+00
2.3073e-01,-5.0006e+00,-5.6046e+00,-7.1686e+00,-7.1375e+00
2.3174e-01,-5.0006e+00,-5.6054e+00,-7.1686e+00,-7.1375e+00
2.3274e-01,-5.0006e+00,-5.6064e+00,-7.1686e+00,-7.1375e+00
2.3375e-01,-5.0006e+00,-5.6076e+00,-7.1686e+00,-7.1375e+00
2.3475e-01,-5.0006e+00,-5.6090e+00,-7.1686e+00,-7.1375e+00
2.3575e-01,-5.0006e+00,-5.6105e+00,-7.1686e+00,-7.1375e+00
2.3676e-01,-5.0006e+00,-5.6124e+00,-7.1686e+00,-7.1375e+00
2.3776e-01,-5.0007e+00,-5.6145e+00,-7.1687e+00,-7.1375e+00
2.3877e-01,-5.0008e+00,-5.6170e+00,-7.1688e+00,-7.1375e+00
2.3977e-01,-5.0010e+00,-5.6199e+00,-7.1690e+00,-7.1375e+00
2.4077e-01,-5.0013e+00,-5.6234e+00,-7.1693e+00,-7.1375e+00
2.4178e-01,-5.0019e+00,-5.6275e+00,-7.1699e+00,-7.1375e+00
2.4278e-01,-5.0030e+00,-5.6327e+00,-7.1710e+00,-7.1375e+00
2.4378e-01,-5.0048e+00,-5.6390e+00,-7.1728e+00,-7.1375e+00
2.4479e-01,-5.0081e+00,-5.6470e+00,-7.1761e+00,-7.1375e+00
2.4579e-01,-5.0136e+00,-5.6570e+00,-7.1816e+00,-7.1375e+00
2.4680e-01,-5.0228e+00,-5.6691e+00,-7.1908e+00,-7.1375e+00
2.4780e-01,-5.0371e+00,-5.6824e+00,-7.2051e+00,-7.1375e+00
2.4880e-01,-5.0512e+00,-5.6948e+00,-7.1914e+00,-7.1374e+00
2.4980e-01,-5.0687e+00,-5.7046e+00,-7.1824e+00,-7.1374e+00
2.5080e-01,-5.0880e+00,-5.7109e+00,-7.1766e+00,-7.1374e+00
2.5180e-01,-5.1080e+00,-5.7145e+00,-7.1728e+00,-7.1374e+00
2.5280e-01,-5.1277e+00,-5.7164e+00,-7.1702e+00,-7.1373e+00
2.5380e-01,-5.1468e+00,-5.7540e+00,-7.1683e+00,-7.1373e+00
2.5480e-01,-5.1647e+00,-5.7564e+00,-7.1667e+00,-7.1373e+00
2.5580e-01,-5.1869e+00,-5.7416e+00,-7.1649e+00,-7.1373e+00
2.5680e-01,-5.2714e+00,-5.8236e+00,-7.1629e+00,-7.1373e+00
2.5780e-01,-5.3552e+00,-5.8975e+00,-7.1600e+00,-7.1373e+00
2.5880e-01,-5.4374e+00,-5.9296e+00,-7.1556e+00,-7.1372e+00
2.5980e-01,-5.5170e+00,-5.9328e+00,-7.1486e+00,-7.1372e+00
2.6080e-01,-5.5914e+00,-5.9330e+00,-7.1364e+00,-7.1372e+00
2.6180e-01,-5.6024e+00,-5.9330e+00,-7.1473e+00,-7.1372e+00
2.6281e-01,-5.6083e+00,-5.9330e+00,-7.1532e+00,-7.1372e+00
2.6381e-01,-5.6116e+00,-5.9330e+00,-7.1565e+00,-7.1372e+00
2.6482e-01,-5.6135e+00,-5.9330e+00,-7.1585e+00,-7.1372e+00
2.6582e-01,-5.6146e+00,-5.9330e+00,-7.1596e+00,-7.1372e+00
2.6682e-01,-5.6153e+00,-5.9330e+00,-7.1603e+00,-7.1372e+00
2.6783e-01,-5.6157e+00,-5.9330e+00,-7.1606e+00,-7.1372e+00
2.6883e-01,-5.6159e+00,-5.9330e+00,-7.1609e+00,-7.1372e+00
2.6983e-01,-5.6161e+00,-5.9330e+00,-7.1610e+00,-7.1372e+00
2.7084e-01,-5.6161e+00,-5.9330e+00,-7.1611e+00,-7.1372e+00
2.7184e-01,-5.6162e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.7285e-01,-5.6162e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.7385e-01,-5.6162e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.7485e-01,-5.6162e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.7586e-01,-5.6163e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.7686e-01,-5.6163e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.7787e-01,-5.6163e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.7887e-01,-5.6163e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.7987e-01,-5.6163e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.8088e-01,-5.6163e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.8188e-01,-5.6163e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.8288e-01,-5.6163e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.8389e-01,-5.6163e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.8489e-01,-5.6163e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.8590e-01,-5.6163e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.8690e-01,-5.6163e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.8790e-01,-5.6163e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.8891e-01,-5.6163e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.8991e-01,-5.6163e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.9092e-01,-5.6163e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.9192e-01,-5.6163e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.9292e-01,-5.6163e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.9393e-01,-5.6163e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.9493e-01,-5.6163e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.9593e-01,-5.6163e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.9694e-01,-5.6163e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.9794e-01,-5.6162e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.9895e-01,-5.6162e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
2.9995e-01,-5.6162e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
3.0095e-01,-5.6162e+00,-5.9330e+00,-7.1612e+00,-7.1372e+00
3.0196e-01,-5.6162e+00,-5.9330e+00,-7.1611e+00,-7.1372e+00
3.0296e-01,-5.6161e+00,-5.9330e+00,-7.1611e+00,-7.1372e+00
3.0397e-01,-5.6160e+00,-5.9330e+00,-7.1610e+00,-7.1372e+00
3.0497e-01,-5.6159e+00,-5.9330e+00,-7.1609e+00,-7.1372e+00
3.0597e-01,-5.6157e+00,-5.9330e+00,-7.1606e+00,-7.1372e+00
3.0698e-01,-5.6153e+00,-5.9330e+00,-7.1602e+00,-7.1372e+00
3.0798e-01,-5.6146e+00,-5.9330e+00,-7.1596e+00,-7.1372e+00
3.0898e-01,-5.6135e+00,-5.9330e+00,-7.1585e+00,-7.1372e+00
3.0999e-01,-5.6116e+00,-5.9330e+00,-7.1565e+00,-7.1372e+00
3.1099e-01,-5.6082e+00,-5.9330e+00,-7.1532e+00,-7.1372e+00
3.1200e-01,-5.6023e+00,-5.9330e+00,-7.1473e+00,-7.1372e+00
3.1300e-01,-5.5914e+00,-5.9330e+00,-7.1364e+00,-7.1372e+00
3.1400e-01,-5.5170e+00,-5.9328e+00,-7.1486e+00,-7.1372e+00
3.1500e-01,-5.4374e+00,-5.9302e+00,-7.1556e+00,-7.1372e+00
3.1600e-01,-5.3551e+00,-5.9010e+00,-7.1599e+00,-7.1372e+00
3.1700e-01,-5.2713e+00,-5.8282e+00,-7.1628e+00,-7.1372e+00
