Grid Pos (microns),Ec (eV),Efn (eV),Ev (eV),Efp (eV)
2.6081e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.6091e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.6101e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.6111e+00,-5.4721e+00,-5.5184e+00,-7.6400e+00,-5.5184e+00
2.6121e+00,-5.4721e+00,-5.5184e+00,-7.6400e+00,-5.5184e+00
2.6131e+00,-5.4721e+00,-5.5184e+00,-7.6400e+00,-5.5184e+00
2.6141e+00,-5.4721e+00,-5.5184e+00,-7.6400e+00,-5.5184e+00
2.6151e+00,-5.4721e+00,-5.5184e+00,-7.6400e+00,-5.5184e+00
2.6161e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.6171e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.6181e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.6191e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.6201e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.6211e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.6221e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.6231e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.6241e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.6251e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.6261e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.6272e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.6282e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.6292e+00,-5.4722e+00,-5.5184e+00,-7.6402e+00,-5.5184e+00
2.6302e+00,-5.4722e+00,-5.5184e+00,-7.6402e+00,-5.5184e+00
2.6312e+00,-5.4723e+00,-5.5184e+00,-7.6403e+00,-5.5184e+00
2.6322e+00,-5.4724e+00,-5.5184e+00,-7.6404e+00,-5.5184e+00
2.6332e+00,-5.4726e+00,-5.5184e+00,-7.6406e+00,-5.5184e+00
2.6342e+00,-5.4729e+00,-5.5184e+00,-7.6409e+00,-5.5184e+00
2.6352e+00,-5.4733e+00,-5.5184e+00,-7.6413e+00,-5.5184e+00
2.6362e+00,-5.4740e+00,-5.5184e+00,-7.6420e+00,-5.5184e+00
2.6372e+00,-5.4750e+00,-5.5184e+00,-7.6430e+00,-5.5184e+00
2.6382e+00,-5.4765e+00,-5.5184e+00,-7.6445e+00,-5.5184e+00
2.6392e+00,-5.4789e+00,-5.5184e+00,-7.6469e+00,-5.5184e+00
2.6402e+00,-5.4759e+00,-5.5184e+00,-7.6160e+00,-5.5184e+00
2.6412e+00,-5.4721e+00,-5.5184e+00,-7.5858e+00,-5.5184e+00
2.6422e+00,-5.4671e+00,-5.5184e+00,-7.5557e+00,-5.5184e+00
2.6432e+00,-5.4602e+00,-5.5184e+00,-7.5250e+00,-5.5184e+00
2.6442e+00,-5.4504e+00,-5.5184e+00,-7.4929e+00,-5.5184e+00
2.6452e+00,-5.4372e+00,-5.5184e+00,-7.4587e+00,-5.5184e+00
2.6462e+00,-5.4198e+00,-5.5184e+00,-7.4217e+00,-5.5184e+00
2.6472e+00,-5.4034e+00,-5.5184e+00,-7.3815e+00,-5.5184e+00
2.6482e+00,-5.4461e+00,-5.5184e+00,-7.3375e+00,-5.5184e+00
2.6492e+00,-5.4853e+00,-5.5184e+00,-7.2901e+00,-5.5184e+00
2.6502e+00,-5.5213e+00,-5.5184e+00,-7.2395e+00,-5.5184e+00
2.6512e+00,-5.5551e+00,-5.5184e+00,-7.1866e+00,-5.5184e+00
2.6522e+00,-5.5889e+00,-5.5184e+00,-7.1339e+00,-5.5184e+00
2.6532e+00,-5.5785e+00,-5.5184e+00,-7.1235e+00,-5.5184e+00
2.6542e+00,-5.5721e+00,-5.5184e+00,-7.1170e+00,-5.5184e+00
2.6552e+00,-5.5679e+00,-5.5184e+00,-7.1128e+00,-5.5184e+00
2.6562e+00,-5.5651e+00,-5.5184e+00,-7.1101e+00,-5.5184e+00
2.6572e+00,-5.5633e+00,-5.5184e+00,-7.1082e+00,-5.5184e+00
2.6582e+00,-5.5620e+00,-5.5184e+00,-7.1069e+00,-5.5184e+00
2.6592e+00,-5.5611e+00,-5.5184e+00,-7.1061e+00,-5.5184e+00
2.6602e+00,-5.5605e+00,-5.5184e+00,-7.1055e+00,-5.5184e+00
2.6612e+00,-5.5601e+00,-5.5184e+00,-7.1051e+00,-5.5184e+00
2.6622e+00,-5.5598e+00,-5.5184e+00,-7.1048e+00,-5.5184e+00
2.6632e+00,-5.5596e+00,-5.5184e+00,-7.1046e+00,-5.5184e+00
2.6642e+00,-5.5595e+00,-5.5184e+00,-7.1045e+00,-5.5184e+00
2.6653e+00,-5.5594e+00,-5.5184e+00,-7.1044e+00,-5.5184e+00
2.6663e+00,-5.5594e+00,-5.5184e+00,-7.1043e+00,-5.5184e+00
2.6673e+00,-5.5593e+00,-5.5184e+00,-7.1043e+00,-5.5184e+00
2.6683e+00,-5.5593e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.6693e+00,-5.5593e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.6703e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.6713e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.6723e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.6733e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.6743e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.6753e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.6763e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.6773e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.6783e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.6793e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.6803e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.6813e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.6823e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.6833e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.6843e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.6853e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.6863e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.6873e+00,-5.5593e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.6883e+00,-5.5593e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.6893e+00,-5.5593e+00,-5.5184e+00,-7.1043e+00,-5.5184e+00
2.6903e+00,-5.5594e+00,-5.5184e+00,-7.1043e+00,-5.5184e+00
2.6913e+00,-5.5594e+00,-5.5184e+00,-7.1044e+00,-5.5184e+00
2.6924e+00,-5.5595e+00,-5.5184e+00,-7.1045e+00,-5.5184e+00
2.6934e+00,-5.5596e+00,-5.5184e+00,-7.1046e+00,-5.5184e+00
2.6944e+00,-5.5598e+00,-5.5184e+00,-7.1048e+00,-5.5184e+00
2.6954e+00,-5.5601e+00,-5.5184e+00,-7.1051e+00,-5.5184e+00
2.6964e+00,-5.5605e+00,-5.5184e+00,-7.1055e+00,-5.5184e+00
2.6974e+00,-5.5611e+00,-5.5184e+00,-7.1061e+00,-5.5184e+00
2.6984e+00,-5.5620e+00,-5.5184e+00,-7.1069e+00,-5.5184e+00
2.6994e+00,-5.5633e+00,-5.5184e+00,-7.1082e+00,-5.5184e+00
2.7004e+00,-5.5651e+00,-5.5184e+00,-7.1101e+00,-5.5184e+00
2.7014e+00,-5.5679e+00,-5.5184e+00,-7.1128e+00,-5.5184e+00
2.7024e+00,-5.5721e+00,-5.5184e+00,-7.1170e+00,-5.5184e+00
2.7034e+00,-5.5785e+00,-5.5184e+00,-7.1235e+00,-5.5184e+00
2.7044e+00,-5.5889e+00,-5.5184e+00,-7.1339e+00,-5.5184e+00
2.7054e+00,-5.5551e+00,-5.5184e+00,-7.1866e+00,-5.5184e+00
2.7064e+00,-5.5213e+00,-5.5184e+00,-7.2395e+00,-5.5184e+00
2.7074e+00,-5.4853e+00,-5.5184e+00,-7.2901e+00,-5.5184e+00
2.7084e+00,-5.4461e+00,-5.5184e+00,-7.3375e+00,-5.5184e+00
2.7094e+00,-5.4034e+00,-5.5184e+00,-7.3815e+00,-5.5184e+00
2.7104e+00,-5.4198e+00,-5.5184e+00,-7.4217e+00,-5.5184e+00
2.7114e+00,-5.4372e+00,-5.5184e+00,-7.4587e+00,-5.5184e+00
2.7124e+00,-5.4504e+00,-5.5184e+00,-7.4929e+00,-5.5184e+00
2.7134e+00,-5.4602e+00,-5.5184e+00,-7.5250e+00,-5.5184e+00
2.7144e+00,-5.4671e+00,-5.5184e+00,-7.5557e+00,-5.5184e+00
2.7154e+00,-5.4721e+00,-5.5184e+00,-7.5858e+00,-5.5184e+00
2.7164e+00,-5.4759e+00,-5.5184e+00,-7.6160e+00,-5.5184e+00
2.7174e+00,-5.4789e+00,-5.5184e+00,-7.6469e+00,-5.5184e+00
2.7184e+00,-5.4765e+00,-5.5184e+00,-7.6445e+00,-5.5184e+00
2.7194e+00,-5.4750e+00,-5.5184e+00,-7.6430e+00,-5.5184e+00
2.7204e+00,-5.4740e+00,-5.5184e+00,-7.6420e+00,-5.5184e+00
2.7214e+00,-5.4733e+00,-5.5184e+00,-7.6413e+00,-5.5184e+00
2.7224e+00,-5.4729e+00,-5.5184e+00,-7.6409e+00,-5.5184e+00
2.7234e+00,-5.4726e+00,-5.5184e+00,-7.6406e+00,-5.5184e+00
2.7244e+00,-5.4724e+00,-5.5184e+00,-7.6404e+00,-5.5184e+00
2.7254e+00,-5.4723e+00,-5.5184e+00,-7.6403e+00,-5.5184e+00
2.7264e+00,-5.4722e+00,-5.5184e+00,-7.6402e+00,-5.5184e+00
2.7274e+00,-5.4722e+00,-5.5184e+00,-7.6402e+00,-5.5184e+00
2.7284e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7294e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7304e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7315e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7325e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7335e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7345e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7355e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7365e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7375e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7385e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7395e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7405e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7415e+00,-5.4721e+00,-5.5184e+00,-7.6400e+00,-5.5184e+00
2.7425e+00,-5.4721e+00,-5.5184e+00,-7.6400e+00,-5.5184e+00
2.7435e+00,-5.4721e+00,-5.5184e+00,-7.6400e+00,-5.5184e+00
2.7445e+00,-5.4721e+00,-5.5184e+00,-7.6400e+00,-5.5184e+00
2.7455e+00,-5.4721e+00,-5.5184e+00,-7.6400e+00,-5.5184e+00
2.7465e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7475e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7485e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7495e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7505e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7515e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7525e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7535e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7545e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7555e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7566e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7576e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7586e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.7596e+00,-5.4722e+00,-5.5184e+00,-7.6402e+00,-5.5184e+00
2.7606e+00,-5.4722e+00,-5.5184e+00,-7.6402e+00,-5.5184e+00
2.7616e+00,-5.4723e+00,-5.5184e+00,-7.6403e+00,-5.5184e+00
2.7626e+00,-5.4724e+00,-5.5184e+00,-7.6404e+00,-5.5184e+00
2.7636e+00,-5.4726e+00,-5.5184e+00,-7.6406e+00,-5.5184e+00
2.7646e+00,-5.4729e+00,-5.5184e+00,-7.6409e+00,-5.5184e+00
2.7656e+00,-5.4733e+00,-5.5184e+00,-7.6413e+00,-5.5184e+00
2.7666e+00,-5.4740e+00,-5.5184e+00,-7.6420e+00,-5.5184e+00
2.7676e+00,-5.4750e+00,-5.5184e+00,-7.6430e+00,-5.5184e+00
2.7686e+00,-5.4765e+00,-5.5184e+00,-7.6445e+00,-5.5184e+00
2.7696e+00,-5.4789e+00,-5.5184e+00,-7.6469e+00,-5.5184e+00
2.7706e+00,-5.4759e+00,-5.5184e+00,-7.6160e+00,-5.5184e+00
2.7716e+00,-5.4721e+00,-5.5184e+00,-7.5858e+00,-5.5184e+00
2.7726e+00,-5.4671e+00,-5.5184e+00,-7.5557e+00,-5.5184e+00
2.7736e+00,-5.4602e+00,-5.5184e+00,-7.5250e+00,-5.5184e+00
2.7746e+00,-5.4504e+00,-5.5184e+00,-7.4929e+00,-5.5184e+00
2.7756e+00,-5.4372e+00,-5.5184e+00,-7.4587e+00,-5.5184e+00
2.7766e+00,-5.4198e+00,-5.5184e+00,-7.4217e+00,-5.5184e+00
2.7776e+00,-5.4034e+00,-5.5184e+00,-7.3815e+00,-5.5184e+00
2.7786e+00,-5.4461e+00,-5.5184e+00,-7.3375e+00,-5.5184e+00
2.7796e+00,-5.4853e+00,-5.5184e+00,-7.2901e+00,-5.5184e+00
2.7806e+00,-5.5213e+00,-5.5184e+00,-7.2395e+00,-5.5184e+00
2.7816e+00,-5.5551e+00,-5.5184e+00,-7.1866e+00,-5.5184e+00
2.7826e+00,-5.5889e+00,-5.5184e+00,-7.1339e+00,-5.5184e+00
2.7836e+00,-5.5785e+00,-5.5184e+00,-7.1235e+00,-5.5184e+00
2.7846e+00,-5.5721e+00,-5.5184e+00,-7.1170e+00,-5.5184e+00
2.7856e+00,-5.5679e+00,-5.5184e+00,-7.1128e+00,-5.5184e+00
2.7866e+00,-5.5651e+00,-5.5184e+00,-7.1101e+00,-5.5184e+00
2.7876e+00,-5.5633e+00,-5.5184e+00,-7.1082e+00,-5.5184e+00
2.7886e+00,-5.5620e+00,-5.5184e+00,-7.1069e+00,-5.5184e+00
2.7896e+00,-5.5611e+00,-5.5184e+00,-7.1061e+00,-5.5184e+00
2.7906e+00,-5.5605e+00,-5.5184e+00,-7.1055e+00,-5.5184e+00
2.7916e+00,-5.5601e+00,-5.5184e+00,-7.1051e+00,-5.5184e+00
2.7926e+00,-5.5598e+00,-5.5184e+00,-7.1048e+00,-5.5184e+00
2.7936e+00,-5.5596e+00,-5.5184e+00,-7.1046e+00,-5.5184e+00
2.7946e+00,-5.5595e+00,-5.5184e+00,-7.1045e+00,-5.5184e+00
2.7957e+00,-5.5594e+00,-5.5184e+00,-7.1044e+00,-5.5184e+00
2.7967e+00,-5.5594e+00,-5.5184e+00,-7.1043e+00,-5.5184e+00
2.7977e+00,-5.5593e+00,-5.5184e+00,-7.1043e+00,-5.5184e+00
2.7987e+00,-5.5593e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.7997e+00,-5.5593e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.8007e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.8017e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.8027e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.8037e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.8047e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.8057e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.8067e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.8077e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.8087e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.8097e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.8107e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.8117e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.8127e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.8137e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.8147e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.8157e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.8167e+00,-5.5592e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.8177e+00,-5.5593e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.8187e+00,-5.5593e+00,-5.5184e+00,-7.1042e+00,-5.5184e+00
2.8197e+00,-5.5593e+00,-5.5184e+00,-7.1043e+00,-5.5184e+00
2.8207e+00,-5.5594e+00,-5.5184e+00,-7.1043e+00,-5.5184e+00
2.8217e+00,-5.5594e+00,-5.5184e+00,-7.1044e+00,-5.5184e+00
2.8228e+00,-5.5595e+00,-5.5184e+00,-7.1045e+00,-5.5184e+00
2.8238e+00,-5.5596e+00,-5.5184e+00,-7.1046e+00,-5.5184e+00
2.8248e+00,-5.5598e+00,-5.5184e+00,-7.1048e+00,-5.5184e+00
2.8258e+00,-5.5601e+00,-5.5184e+00,-7.1051e+00,-5.5184e+00
2.8268e+00,-5.5605e+00,-5.5184e+00,-7.1055e+00,-5.5184e+00
2.8278e+00,-5.5611e+00,-5.5184e+00,-7.1061e+00,-5.5184e+00
2.8288e+00,-5.5620e+00,-5.5184e+00,-7.1069e+00,-5.5184e+00
2.8298e+00,-5.5633e+00,-5.5184e+00,-7.1082e+00,-5.5184e+00
2.8308e+00,-5.5651e+00,-5.5184e+00,-7.1101e+00,-5.5184e+00
2.8318e+00,-5.5679e+00,-5.5184e+00,-7.1128e+00,-5.5184e+00
2.8328e+00,-5.5721e+00,-5.5184e+00,-7.1170e+00,-5.5184e+00
2.8338e+00,-5.5785e+00,-5.5184e+00,-7.1235e+00,-5.5184e+00
2.8348e+00,-5.5889e+00,-5.5184e+00,-7.1339e+00,-5.5184e+00
2.8358e+00,-5.5551e+00,-5.5184e+00,-7.1866e+00,-5.5184e+00
2.8368e+00,-5.5213e+00,-5.5184e+00,-7.2395e+00,-5.5184e+00
2.8378e+00,-5.4853e+00,-5.5184e+00,-7.2901e+00,-5.5184e+00
2.8388e+00,-5.4461e+00,-5.5184e+00,-7.3375e+00,-5.5184e+00
2.8398e+00,-5.4034e+00,-5.5184e+00,-7.3815e+00,-5.5184e+00
2.8408e+00,-5.4198e+00,-5.5184e+00,-7.4217e+00,-5.5184e+00
2.8418e+00,-5.4372e+00,-5.5184e+00,-7.4587e+00,-5.5184e+00
2.8428e+00,-5.4504e+00,-5.5184e+00,-7.4929e+00,-5.5184e+00
2.8438e+00,-5.4602e+00,-5.5184e+00,-7.5250e+00,-5.5184e+00
2.8448e+00,-5.4671e+00,-5.5184e+00,-7.5557e+00,-5.5184e+00
2.8458e+00,-5.4721e+00,-5.5184e+00,-7.5858e+00,-5.5184e+00
2.8468e+00,-5.4759e+00,-5.5184e+00,-7.6160e+00,-5.5184e+00
2.8478e+00,-5.4789e+00,-5.5184e+00,-7.6469e+00,-5.5184e+00
2.8488e+00,-5.4765e+00,-5.5184e+00,-7.6445e+00,-5.5184e+00
2.8498e+00,-5.4750e+00,-5.5184e+00,-7.6430e+00,-5.5184e+00
2.8508e+00,-5.4740e+00,-5.5184e+00,-7.6420e+00,-5.5184e+00
2.8518e+00,-5.4733e+00,-5.5184e+00,-7.6413e+00,-5.5184e+00
2.8528e+00,-5.4729e+00,-5.5184e+00,-7.6409e+00,-5.5184e+00
2.8538e+00,-5.4726e+00,-5.5184e+00,-7.6406e+00,-5.5184e+00
2.8548e+00,-5.4724e+00,-5.5184e+00,-7.6404e+00,-5.5184e+00
2.8558e+00,-5.4723e+00,-5.5184e+00,-7.6403e+00,-5.5184e+00
2.8568e+00,-5.4722e+00,-5.5184e+00,-7.6402e+00,-5.5184e+00
2.8578e+00,-5.4722e+00,-5.5184e+00,-7.6402e+00,-5.5184e+00
2.8588e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8598e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8609e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8619e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8629e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8639e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8649e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8659e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8669e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8679e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8689e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8699e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8709e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8719e+00,-5.4721e+00,-5.5184e+00,-7.6400e+00,-5.5184e+00
2.8729e+00,-5.4721e+00,-5.5184e+00,-7.6400e+00,-5.5184e+00
2.8739e+00,-5.4721e+00,-5.5184e+00,-7.6400e+00,-5.5184e+00
2.8749e+00,-5.4721e+00,-5.5184e+00,-7.6400e+00,-5.5184e+00
2.8759e+00,-5.4721e+00,-5.5184e+00,-7.6400e+00,-5.5184e+00
2.8769e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8779e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8789e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8799e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8809e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8819e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8829e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8839e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8849e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8859e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8870e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8880e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8890e+00,-5.4721e+00,-5.5184e+00,-7.6401e+00,-5.5184e+00
2.8900e+00,-5.4722e+00,-5.5184e+00,-7.6402e+00,-5.5184e+00
2.8910e+00,-5.4722e+00,-5.5184e+00,-7.6402e+00,-5.5184e+00
2.8920e+00,-5.4723e+00,-5.5184e+00,-7.6403e+00,-5.5184e+00
2.8930e+00,-5.4724e+00,-5.5184e+00,-7.6404e+00,-5.5184e+00
2.8940e+00,-5.4726e+00,-5.5184e+00,-7.6406e+00,-5.5184e+00
2.8950e+00,-5.4729e+00,-5.5184e+00,-7.6409e+00,-5.5184e+00
2.8960e+00,-5.4733e+00,-5.5184e+00,-7.6413e+00,-5.5184e+00
2.8970e+00,-5.4740e+00,-5.5184e+00,-7.6420e+00,-5.5184e+00
2.8980e+00,-5.4750e+00,-5.5184e+00,-7.6430e+00,-5.5184e+00
2.8990e+00,-5.4765e+00,-5.5184e+00,-7.6445e+00,-5.5184e+00
2.9000e+00,-5.4789e+00,-5.5184e+00,-7.6469e+00,-5.5184e+00
2.9010e+00,-5.4759e+00,-5.5184e+00,-7.6160e+00,-5.5184e+00
2.9020e+00,-5.4721e+00,-5.5184e+00,-7.5858e+00,-5.5184e+00
2.9030e+00,-5.4671e+00,-5.5184e+00,-7.5557e+00,-5.5184e+00
2.9040e+00,-5.4602e+00,-5.5184e+00,-7.5250e+00,-5.5184e+00
2.9050e+00,-5.4504e+00,-5.5184e+00,-7.4929e+00,-5.5184e+00
2.9060e+00,-5.4372e+00,-5.5184e+00,-7.4587e+00,-5.5184e+00
2.9070e+00,-5.4198e+00,-5.5184e+00,-7.4217e+00,-5.5184e+00
2.9080e+00,-5.4034e+00,-5.5184e+00,-7.3815e+00,-5.5184e+00
2.9090e+00,-5.4461e+00,-5.5184e+00,-7.3375e+00,-5.5184e+00
2.9100e+00,-5.4853e+00,-5.5184e+00,-7.2901e+00,-5.5184e+00
2.9110e+00,-5.5213e+00,-5.5184e+00,-7.2395e+00,-5.5184e+00
2.9120e+00,-5.5551e+00,-5.5184e+00,-7.1866e+00,-5.5184e+00
2.9130e+00,-5.5889e+00,-5.5184e+00,-7.1339e+00,-5.5184e+00
2.9140e+00,-5.5785e+00,-5.5184e+00,-7.1235e+00,-5.5184e+00
2.9150e+00,-5.5721e+00,-5.5184e+00,-7.1170e+00,-5.5184e+00
2.9160e+00,-5.5679e+00,-5.5184e+00,-7.1128e+00,-5.5184e+00
2.9170e+00,-5.5651e+00,-5.5184e+00,-7.1101e+00,-5.5184e+00
2.9180e+00,-5.5633e+00,-5.5184e+00,-7.1082e+00,-5.5184e+00
2.9190e+00,-5.5620e+00,-5.5184e+00,-7.1069e+00,-5.5184e+00
2.9200e+00,-5.5611e+00,-5.5184e+00,-7.1061e+00,-5.5184e+00
2.9210e+00,-5.5605e+00,-5.5184e+00,-7.1055e+00,-5.5184e+00
2.9220e+00,-5.5601e+00,-5.5184e+00,-7.1051e+00,-5.5184e+00
2.9230e+00,-5.5598e+00,-5.5184e+00,-7.1048e+00,-5.5184e+00
2.9240e+00,-5.5596e+00,-5.5184e+00,-7.1046e+00,-5.5184e+00
2.9250e+00,-5.5595e+00,-5.5184e+00,-7.1045e+00,-5.5184e+00
